data_width,data_height,rounds,noise,circuit_style,preserved_observable,code_distance,num_qubits,num_shots,num_correct,total_processing_seconds,decoder,version
12,24,36,0.0001,bounded_honeycomb_memory_SI1000,-,11,748,903168,893429,0.02608755399705842,detection_fraction_5,2
12,24,36,0.0002,bounded_honeycomb_memory_SI1000,-,11,748,903168,881678,0.03299002000130713,detection_fraction_0,2
12,24,36,0.0002,bounded_honeycomb_memory_SI1000,-,11,748,1032192,1018878,0.03299002000130713,detection_fraction_1,2
12,24,36,0.0002,bounded_honeycomb_memory_SI1000,-,11,748,783360,765920,0.03299002000130713,detection_fraction_2,2
12,24,36,0.0002,bounded_honeycomb_memory_SI1000,-,11,748,774144,752398,0.03299002000130713,detection_fraction_3,2
12,24,36,0.0002,bounded_honeycomb_memory_SI1000,-,11,748,995328,982045,0.03299002000130713,detection_fraction_4,2
12,24,36,0.0002,bounded_honeycomb_memory_SI1000,-,11,748,903168,883571,0.03299002000130713,detection_fraction_5,2
12,24,36,0.0003,bounded_honeycomb_memory_SI1000,-,11,748,903168,871587,0.03588844899786636,detection_fraction_0,2
12,24,36,0.0003,bounded_honeycomb_memory_SI1000,-,11,748,1032192,1012356,0.03588844899786636,detection_fraction_1,2
12,24,36,0.0003,bounded_honeycomb_memory_SI1000,-,11,748,783360,757386,0.03588844899786636,detection_fraction_2,2
12,24,36,0.0003,bounded_honeycomb_memory_SI1000,-,11,748,774144,741501,0.03588844899786636,detection_fraction_3,2
12,24,36,0.0003,bounded_honeycomb_memory_SI1000,-,11,748,995328,975483,0.03588844899786636,detection_fraction_4,2
12,24,36,0.0003,bounded_honeycomb_memory_SI1000,-,11,748,903168,874196,0.03588844899786636,detection_fraction_5,2
12,24,36,0.0005,bounded_honeycomb_memory_SI1000,-,11,748,903168,851590,0.039817758995923214,detection_fraction_0,2
12,24,36,0.0005,bounded_honeycomb_memory_SI1000,-,11,748,1032192,999732,0.039817758995923214,detection_fraction_1,2
12,24,36,0.0005,bounded_honeycomb_memory_SI1000,-,11,748,783360,741243,0.039817758995923214,detection_fraction_2,2
12,24,36,0.0005,bounded_honeycomb_memory_SI1000,-,11,748,774144,721895,0.039817758995923214,detection_fraction_3,2
12,24,36,0.0005,bounded_honeycomb_memory_SI1000,-,11,748,995328,962873,0.039817758995923214,detection_fraction_4,2
12,24,36,0.0005,bounded_honeycomb_memory_SI1000,-,11,748,903168,856043,0.039817758995923214,detection_fraction_5,2
12,24,36,0.0007,bounded_honeycomb_memory_SI1000,-,11,748,903168,833648,0.04072970298875589,detection_fraction_0,2
12,24,36,0.0007,bounded_honeycomb_memory_SI1000,-,11,748,1032192,987466,0.04072970298875589,detection_fraction_1,2
